timestamp,value,label
1477238400,0.1397535334956454,0
1477238700,0.139734079492538,0
1477239000,0.14569608296667136,0
1477239300,0.14619280851191654,0
1477239600,0.14164057179329273,0
1477239900,0.13634908295832793,0
1477240200,0.13000707795740038,0
1477240500,0.12772058412985154,0
1477240800,0.11869392670522685,0
1477241100,0.11135976754770716,0
1477241400,0.1028687436742524,0
1477241700,0.10194403006165956,0
1477242000,0.10685681430368008,0
1477242300,0.1167290723951016,0
1477242600,0.1117786770804744,0
1477242900,0.08813168788170711,0
1477243200,0.07648911551089115,0
1477243500,0.07473825523456057,0
1477243800,0.07101216517981948,0
1477244100,0.06719918057802,0
1477244400,0.062374587816569335,0
1477244700,0.0591166907690472,0
1477245000,0.0587470647107317,0
1477245300,0.05389264247788834,0
1477245600,0.06241349582273579,0
1477245900,0.05139345155015297,0
1477246200,0.04865951565200402,0
1477246500,0.04781391498520725,0
1477246800,0.044604004478577035,0
1477247100,0.04436018097343801,0
1477247400,0.04072228239946013,0
1477247700,0.038767803557716835,0
1477248000,0.039127054147457034,0
1477248300,0.038028551440699096,0
1477248600,0.03363194674683779,0
1477248900,0.034321915389258766,0
1477249200,0.0341468293613405,0
1477249500,0.032823957152550966,0
1477249800,0.030305312221708187,0
1477250100,0.030888932313963405,0
1477250400,0.029760600135764464,0
1477250700,0.028193904421787562,0
1477251000,0.028262641899540062,0
1477251300,0.02737683629311366,0
1477251600,0.02740666576455468,0
1477251900,0.027551922320548528,0
1477252200,0.02614215556474896,0
1477252500,0.0251500014081568,0
1477252800,0.03102511033557018,0
1477253100,0.02533416597046213,0
1477253400,0.02392439921466256,0
1477253700,0.033223412682500834,0
1477254000,0.024332933279482896,0
1477254300,0.021959544904633983,0
1477254600,0.022260433485390363,0
1477254900,0.022746783562350256,0
1477255200,0.02167681339361856,0
1477255500,0.022630059543899225,0
1477255800,0.021968623439504453,0
1477256100,0.022026985448488263,0
1477256400,0.03744493134892729,0
1477256700,0.02355477315663709,0
1477257000,0.02367149717508813,0
1477257300,0.02361313516562092,0
1477257600,0.02353531915348136,0
1477257900,0.02452747331007352,0
1477258200,0.0239438532178183,0
1477258500,0.02426419580173041,0
1477258800,0.02617068810277516,0
1477259100,0.02747410630840896,0
1477259400,0.02727956627781836,0
1477259700,0.02891370253564955,0
1477260000,0.048523337630493935,0
1477260300,0.03797018943171528,0
1477260600,0.04252242614985573,0
1477260900,0.045819231203689324,0
1477261200,0.04641322676413314,0
1477261500,0.048503883627434866,0
1477261800,0.05082928546110184,0
1477262100,0.05587695079107265,0
1477262400,0.05876651871379076,0
1477262700,0.06243294982579485,0
1477263000,0.06249131183497202,0
1477263300,0.06827952621518202,0
1477263600,0.07902721444479296,0
1477263900,0.0738044630871456,0
1477264200,0.07393026564037042,0
1477264500,0.07723744616229594,0
1477264800,0.0805446266842698,0
1477265100,0.08215930893909026,0
1477265400,0.08493215284340566,0
1477265700,0.09163340843436908,0
1477266000,0.09201340996100962,0
1477266300,0.10157440400329568,0
1477266600,0.10137986397260842,0
1477266900,0.10310219171110614,0
1477267200,0.11272154776261482,0
1477267500,0.10678807682616928,0
1477267800,0.11293554179640952,0
1477268100,0.11567855622933225,0
1477268400,0.11917119824721956,0
1477268700,0.1226923728029398,0
1477269000,0.1275558735705086,0
1477269300,0.1333142584793259,0
1477269600,0.13521037531194036,0
1477269900,0.1363581614931017,0
1477270200,0.13715577561895825,0
1477270500,0.14773875328932293,0
1477270800,0.15669797017009335,0
1477271100,0.1442863162108718,0
1477271400,0.15459693783845802,0
1477271700,0.15769920286107256,0
1477272000,0.15880808103611574,0
1477272300,0.1664535042429671,0
1477272600,0.16983850077708051,0
1477272900,0.17091884641409752,0
1477273200,0.1745761989914245,0
1477273500,0.17367093938184236,0
1477273800,0.17615197324027188,0
1477274100,0.17691067935996194,0
1477274400,0.17537381311742606,0
1477274700,0.17808699807885944,0
1477275000,0.18154981062559586,0
1477275300,0.18543153270495444,0
1477275600,0.1835146649356244,0
1477275900,0.1861798633563592,0
1477276200,0.17987676636145314,0
1477276500,0.18545098670762675,0
1477276800,0.18654948941438468,0
1477277100,0.18335903291086186,0
1477277400,0.18348613239759806,0
1477277700,0.1865105814085566,0
1477278000,0.18490627462168305,0
1477278300,0.1883392576969784,0
1477278600,0.18531480868650327,0
1477278900,0.186793312919572,0
1477279200,0.18040202444424114,0
1477279500,0.1855871647292336,0
1477279800,0.18091820399264205,0
1477280100,0.18145254061030047,0
1477280400,0.1809078285243568,0
1477280700,0.1814823700817415,0
1477281000,0.18933141185357047,0
1477281300,0.1831554143454008,0
1477281600,0.1966175844701983,0
1477281900,0.19164643821895225,0
1477282200,0.19050902750636625,0
1477282500,0.1976577251679724,0
1477282800,0.2045353637197798,0
1477283100,0.20348484755420385,0
1477283400,0.20376628213180445,0
1477283700,0.2081628868256658,0
1477284000,0.2000609430137789,0
1477284300,0.19799881868845506,0
1477284600,0.19748263914005407,0
1477284900,0.20688929809147305,0
1477285200,0.1996135009431305,0
1477285500,0.1954788768237141,0
1477285800,0.18899161526650268,0
1477286100,0.1924349738100833,0
1477286400,0.18622914683047254,0
1477286700,0.1881161851283616,0
1477287000,0.1860929688093492,0
1477287300,0.18496463663115026,0
1477287600,0.18014004386979626,0
1477287900,0.18028530042579008,0
1477288200,0.17839826212790108,0
1477288500,0.17681340934466666,0
1477288800,0.17726085141531508,0
1477289100,0.17761102347066818,0
1477289400,0.17643340781787253,0
1477289700,0.17519872708999118,0
1477290000,0.1711912024573111,0
1477290300,0.17563579369187096,0
1477290600,0.17433237548623715,0
1477290900,0.17751375345537287,0
1477291200,0.17070485238035116,0
1477291500,0.17207571113032266,0
1477291800,0.17203680312401118,0
1477292100,0.16607479964958774,0
1477292400,0.16921597267899724,0
1477292700,0.16926525615311058,0
1477293000,0.1720277245891407,0
1477293300,0.16356523325361547,0
1477293600,0.1690318081166919,0
1477293900,0.1753245296428293,0
1477294200,0.16840928001812525,0
1477294500,0.16736784238741972,0
1477294800,0.16031641474110886,0
1477295100,0.1629323296872469,0
